,source,target
16429,hsa04960_Aldosterone_regulated_sodium_reabsorption,PRKCG
16430,hsa04960_Aldosterone_regulated_sodium_reabsorption,SCNN1A
16431,hsa04960_Aldosterone_regulated_sodium_reabsorption,SCNN1B
16432,hsa04960_Aldosterone_regulated_sodium_reabsorption,SCNN1G
16433,hsa04960_Aldosterone_regulated_sodium_reabsorption,SFN
16434,hsa04960_Aldosterone_regulated_sodium_reabsorption,SGK1
16435,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,ADCY6
16436,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,ADCY9
16437,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,AP2A1
16438,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,AP2A2
16439,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,AP2B1
16440,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,AP2M1
16441,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,AP2S1
16442,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,ATP1A1
16443,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,ATP1A2
16444,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,ATP1A3
16445,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,ATP1A4
16446,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,ATP1B1
16447,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,ATP1B2
16448,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,ATP1B3
16449,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,ATP2B1
16450,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,ATP2B2
16451,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,ATP2B4
16452,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,BDKRB2
16453,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,CALB1
16454,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,CLTA
16455,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,CLTB
16456,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,CLTC
16457,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,CLTCL1
16458,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,DNM1
16459,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,DNM2
16460,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,DNM3
16461,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,ESR1
16462,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,FXYD2
16463,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,GNAQ
16464,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,GNAS
16465,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,KL
16466,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,KLK1
16467,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,PLCB1
16468,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,PLCB2
16469,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,PLCB3
16470,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,PLCB4
16471,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,PRKACA
16472,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,PRKACB
16473,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,PRKCA
16474,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,PRKCB
16475,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,PRKCG
16476,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,PTH1R
16477,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,RAB11A
16478,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,SLC8A1
16479,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,SLC8A2
16480,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,SLC8A3
16481,hsa04961_Endocrine_and_other_factor_regulated_calcium_reabsorption,VDR
16482,hsa04962_Vasopressin_regulated_water_reabsorption,ADCY3
16483,hsa04962_Vasopressin_regulated_water_reabsorption,ADCY6
16484,hsa04962_Vasopressin_regulated_water_reabsorption,ADCY9
16485,hsa04962_Vasopressin_regulated_water_reabsorption,AQP2
16486,hsa04962_Vasopressin_regulated_water_reabsorption,AQP3
16487,hsa04962_Vasopressin_regulated_water_reabsorption,AQP4
16488,hsa04962_Vasopressin_regulated_water_reabsorption,ARHGDIA
16489,hsa04962_Vasopressin_regulated_water_reabsorption,ARHGDIB
16490,hsa04962_Vasopressin_regulated_water_reabsorption,AVP
16491,hsa04962_Vasopressin_regulated_water_reabsorption,AVPR2
16492,hsa04962_Vasopressin_regulated_water_reabsorption,CREB1
16493,hsa04962_Vasopressin_regulated_water_reabsorption,CREB3
16494,hsa04962_Vasopressin_regulated_water_reabsorption,CREB3L1
16495,hsa04962_Vasopressin_regulated_water_reabsorption,CREB3L2
16496,hsa04962_Vasopressin_regulated_water_reabsorption,CREB3L3
16497,hsa04962_Vasopressin_regulated_water_reabsorption,CREB3L4
16498,hsa04962_Vasopressin_regulated_water_reabsorption,CREB5
16499,hsa04962_Vasopressin_regulated_water_reabsorption,DCTN1
16500,hsa04962_Vasopressin_regulated_water_reabsorption,DCTN2
16501,hsa04962_Vasopressin_regulated_water_reabsorption,DCTN4
16502,hsa04962_Vasopressin_regulated_water_reabsorption,DCTN5
16503,hsa04962_Vasopressin_regulated_water_reabsorption,DCTN6
16504,hsa04962_Vasopressin_regulated_water_reabsorption,DYNC1H1
16505,hsa04962_Vasopressin_regulated_water_reabsorption,DYNC1I1
16506,hsa04962_Vasopressin_regulated_water_reabsorption,DYNC1I2
16507,hsa04962_Vasopressin_regulated_water_reabsorption,DYNC1LI1
16508,hsa04962_Vasopressin_regulated_water_reabsorption,DYNC1LI2
16509,hsa04962_Vasopressin_regulated_water_reabsorption,DYNC2H1
16510,hsa04962_Vasopressin_regulated_water_reabsorption,DYNC2LI1
16511,hsa04962_Vasopressin_regulated_water_reabsorption,DYNLL1
16512,hsa04962_Vasopressin_regulated_water_reabsorption,DYNLL2
16513,hsa04962_Vasopressin_regulated_water_reabsorption,GNAS
16514,hsa04962_Vasopressin_regulated_water_reabsorption,NSF
16515,hsa04962_Vasopressin_regulated_water_reabsorption,PRKACA
16516,hsa04962_Vasopressin_regulated_water_reabsorption,PRKACB
16517,hsa04962_Vasopressin_regulated_water_reabsorption,RAB11A
16518,hsa04962_Vasopressin_regulated_water_reabsorption,RAB11B
16519,hsa04962_Vasopressin_regulated_water_reabsorption,RAB5A
16520,hsa04962_Vasopressin_regulated_water_reabsorption,RAB5B
16521,hsa04962_Vasopressin_regulated_water_reabsorption,RAB5C
16522,hsa04962_Vasopressin_regulated_water_reabsorption,STX4
16523,hsa04962_Vasopressin_regulated_water_reabsorption,VAMP2
16524,hsa04964_Proximal_tubule_bicarbonate_reclamation,AQP1
16525,hsa04964_Proximal_tubule_bicarbonate_reclamation,ATP1A1
16526,hsa04964_Proximal_tubule_bicarbonate_reclamation,ATP1A2
16527,hsa04964_Proximal_tubule_bicarbonate_reclamation,ATP1A3
16528,hsa04964_Proximal_tubule_bicarbonate_reclamation,ATP1A4
16529,hsa04964_Proximal_tubule_bicarbonate_reclamation,ATP1B1
16530,hsa04964_Proximal_tubule_bicarbonate_reclamation,ATP1B2
16531,hsa04964_Proximal_tubule_bicarbonate_reclamation,ATP1B3
16532,hsa04964_Proximal_tubule_bicarbonate_reclamation,CA2
16533,hsa04964_Proximal_tubule_bicarbonate_reclamation,CA4
16534,hsa04964_Proximal_tubule_bicarbonate_reclamation,FXYD2
16535,hsa04964_Proximal_tubule_bicarbonate_reclamation,GLS
16536,hsa04964_Proximal_tubule_bicarbonate_reclamation,GLS2
16537,hsa04964_Proximal_tubule_bicarbonate_reclamation,GLUD1
16538,hsa04964_Proximal_tubule_bicarbonate_reclamation,GLUD2
16539,hsa04964_Proximal_tubule_bicarbonate_reclamation,MDH1
16540,hsa04964_Proximal_tubule_bicarbonate_reclamation,PCK1
16541,hsa04964_Proximal_tubule_bicarbonate_reclamation,PCK2
16542,hsa04964_Proximal_tubule_bicarbonate_reclamation,SLC25A10
16543,hsa04964_Proximal_tubule_bicarbonate_reclamation,SLC38A3
16544,hsa04964_Proximal_tubule_bicarbonate_reclamation,SLC4A4
16545,hsa04964_Proximal_tubule_bicarbonate_reclamation,SLC9A3
16546,hsa04966_Collecting_duct_acid_secretion,ATP6V0A1
16547,hsa04966_Collecting_duct_acid_secretion,ATP6V0A2
16548,hsa04966_Collecting_duct_acid_secretion,ATP6V0A4
16549,hsa04966_Collecting_duct_acid_secretion,ATP6V0C
16550,hsa04966_Collecting_duct_acid_secretion,ATP6V0D1
16551,hsa04966_Collecting_duct_acid_secretion,ATP6V0D2
16552,hsa04966_Collecting_duct_acid_secretion,ATP6V0E1
16553,hsa04966_Collecting_duct_acid_secretion,ATP6V0E2
16554,hsa04966_Collecting_duct_acid_secretion,ATP6V1A
16555,hsa04966_Collecting_duct_acid_secretion,ATP6V1B1
16556,hsa04966_Collecting_duct_acid_secretion,ATP6V1B2
16557,hsa04966_Collecting_duct_acid_secretion,ATP6V1C1
16558,hsa04966_Collecting_duct_acid_secretion,ATP6V1C2
16559,hsa04966_Collecting_duct_acid_secretion,ATP6V1D
16560,hsa04966_Collecting_duct_acid_secretion,ATP6V1E1
16561,hsa04966_Collecting_duct_acid_secretion,ATP6V1E2
16562,hsa04966_Collecting_duct_acid_secretion,ATP6V1F
16563,hsa04966_Collecting_duct_acid_secretion,ATP6V1G1
16564,hsa04966_Collecting_duct_acid_secretion,ATP6V1G2
16565,hsa04966_Collecting_duct_acid_secretion,ATP6V1G3
16566,hsa04966_Collecting_duct_acid_secretion,CA2
16567,hsa04966_Collecting_duct_acid_secretion,CLCNKB
16568,hsa04966_Collecting_duct_acid_secretion,SLC12A7
16569,hsa04966_Collecting_duct_acid_secretion,SLC4A1
16570,hsa04966_Collecting_duct_acid_secretion,TCIRG1
16571,hsa04970_Salivary_secretion,ADCY1
16572,hsa04970_Salivary_secretion,ADCY2
16573,hsa04970_Salivary_secretion,ADCY3
16574,hsa04970_Salivary_secretion,ADCY4
16575,hsa04970_Salivary_secretion,ADCY5
16576,hsa04970_Salivary_secretion,ADCY6
16577,hsa04970_Salivary_secretion,ADCY7
16578,hsa04970_Salivary_secretion,ADCY8
16579,hsa04970_Salivary_secretion,ADCY9
16580,hsa04970_Salivary_secretion,ADRA1A
16581,hsa04970_Salivary_secretion,ADRA1B
16582,hsa04970_Salivary_secretion,ADRB1
16583,hsa04970_Salivary_secretion,ADRB2
16584,hsa04970_Salivary_secretion,ADRB3
16585,hsa04970_Salivary_secretion,AMY2B
16586,hsa04970_Salivary_secretion,AQP5
16587,hsa04970_Salivary_secretion,ATP1A1
16588,hsa04970_Salivary_secretion,ATP1A2
16589,hsa04970_Salivary_secretion,ATP1A3
16590,hsa04970_Salivary_secretion,ATP1A4
16591,hsa04970_Salivary_secretion,ATP1B1
16592,hsa04970_Salivary_secretion,ATP1B2
16593,hsa04970_Salivary_secretion,ATP1B3
16594,hsa04970_Salivary_secretion,ATP2B1
16595,hsa04970_Salivary_secretion,ATP2B2
16596,hsa04970_Salivary_secretion,ATP2B4
16597,hsa04970_Salivary_secretion,BST1
16598,hsa04970_Salivary_secretion,CALM1
16599,hsa04970_Salivary_secretion,CALM2
16600,hsa04970_Salivary_secretion,CALM3
16601,hsa04970_Salivary_secretion,CALML3
16602,hsa04970_Salivary_secretion,CALML4
16603,hsa04970_Salivary_secretion,CAMP
16604,hsa04970_Salivary_secretion,CD38
16605,hsa04970_Salivary_secretion,CHRM3
16606,hsa04970_Salivary_secretion,CST1
16607,hsa04970_Salivary_secretion,CST2
16608,hsa04970_Salivary_secretion,CST3
16609,hsa04970_Salivary_secretion,CST5
16610,hsa04970_Salivary_secretion,FXYD2
16611,hsa04970_Salivary_secretion,GNAQ
16612,hsa04970_Salivary_secretion,GNAS
16613,hsa04970_Salivary_secretion,GUCY1A1
16614,hsa04970_Salivary_secretion,GUCY1A2
16615,hsa04970_Salivary_secretion,GUCY1B1
16616,hsa04970_Salivary_secretion,ITPR1
16617,hsa04970_Salivary_secretion,ITPR2
16618,hsa04970_Salivary_secretion,ITPR3
16619,hsa04970_Salivary_secretion,KCNMA1
16620,hsa04970_Salivary_secretion,KCNN4
16621,hsa04970_Salivary_secretion,LPO
16622,hsa04970_Salivary_secretion,LYZ
16623,hsa04970_Salivary_secretion,MUC5B
16624,hsa04970_Salivary_secretion,NOS1
16625,hsa04970_Salivary_secretion,PLCB1
16626,hsa04970_Salivary_secretion,PLCB2
16627,hsa04970_Salivary_secretion,PLCB3
16628,hsa04970_Salivary_secretion,PLCB4
16629,hsa04970_Salivary_secretion,PRB1
16630,hsa04970_Salivary_secretion,PRH1
16631,hsa04970_Salivary_secretion,PRKACA
16632,hsa04970_Salivary_secretion,PRKACB
16633,hsa04970_Salivary_secretion,PRKCA
16634,hsa04970_Salivary_secretion,PRKCB
16635,hsa04970_Salivary_secretion,PRKCG
16636,hsa04970_Salivary_secretion,PRKG1
16637,hsa04970_Salivary_secretion,PRKG2
16638,hsa04970_Salivary_secretion,RYR3
16639,hsa04970_Salivary_secretion,SLC12A2
16640,hsa04970_Salivary_secretion,SLC4A2
16641,hsa04970_Salivary_secretion,SLC9A1
16642,hsa04970_Salivary_secretion,TRPV6
16643,hsa04970_Salivary_secretion,VAMP2
16644,hsa04971_Gastric_acid_secretion,ACTB
16645,hsa04971_Gastric_acid_secretion,ACTG1
16646,hsa04971_Gastric_acid_secretion,ADCY1
16647,hsa04971_Gastric_acid_secretion,ADCY2
16648,hsa04971_Gastric_acid_secretion,ADCY3
16649,hsa04971_Gastric_acid_secretion,ADCY4
16650,hsa04971_Gastric_acid_secretion,ADCY5
16651,hsa04971_Gastric_acid_secretion,ADCY6
16652,hsa04971_Gastric_acid_secretion,ADCY7
16653,hsa04971_Gastric_acid_secretion,ADCY8
16654,hsa04971_Gastric_acid_secretion,ADCY9
16655,hsa04971_Gastric_acid_secretion,ATP1A1
16656,hsa04971_Gastric_acid_secretion,ATP1A2
16657,hsa04971_Gastric_acid_secretion,ATP1A3
16658,hsa04971_Gastric_acid_secretion,ATP1A4
16659,hsa04971_Gastric_acid_secretion,ATP1B1
16660,hsa04971_Gastric_acid_secretion,ATP1B2
16661,hsa04971_Gastric_acid_secretion,ATP1B3
16662,hsa04971_Gastric_acid_secretion,CA2
16663,hsa04971_Gastric_acid_secretion,CALM1
16664,hsa04971_Gastric_acid_secretion,CALM2
16665,hsa04971_Gastric_acid_secretion,CALM3
16666,hsa04971_Gastric_acid_secretion,CALML3
16667,hsa04971_Gastric_acid_secretion,CALML4
16668,hsa04971_Gastric_acid_secretion,CAMK2A
16669,hsa04971_Gastric_acid_secretion,CAMK2B
16670,hsa04971_Gastric_acid_secretion,CAMK2D
16671,hsa04971_Gastric_acid_secretion,CAMK2G
16672,hsa04971_Gastric_acid_secretion,CFTR
16673,hsa04971_Gastric_acid_secretion,CHRM3
16674,hsa04971_Gastric_acid_secretion,EZR
16675,hsa04971_Gastric_acid_secretion,GNAI1
16676,hsa04971_Gastric_acid_secretion,GNAI2
16677,hsa04971_Gastric_acid_secretion,GNAI3
16678,hsa04971_Gastric_acid_secretion,GNAQ
16679,hsa04971_Gastric_acid_secretion,GNAS
16680,hsa04971_Gastric_acid_secretion,HRH2
16681,hsa04971_Gastric_acid_secretion,ITPR1
16682,hsa04971_Gastric_acid_secretion,ITPR2
16683,hsa04971_Gastric_acid_secretion,ITPR3
16684,hsa04971_Gastric_acid_secretion,KCNE2
16685,hsa04971_Gastric_acid_secretion,KCNJ1
16686,hsa04971_Gastric_acid_secretion,KCNJ10
16687,hsa04971_Gastric_acid_secretion,KCNJ15
16688,hsa04971_Gastric_acid_secretion,KCNJ16
16689,hsa04971_Gastric_acid_secretion,KCNJ2
16690,hsa04971_Gastric_acid_secretion,KCNK10
16691,hsa04971_Gastric_acid_secretion,KCNK2
16692,hsa04971_Gastric_acid_secretion,KCNQ1
16693,hsa04971_Gastric_acid_secretion,MYLK
16694,hsa04971_Gastric_acid_secretion,MYLK2
16695,hsa04971_Gastric_acid_secretion,MYLK3
16696,hsa04971_Gastric_acid_secretion,MYLK4
16697,hsa04971_Gastric_acid_secretion,PLCB1
16698,hsa04971_Gastric_acid_secretion,PLCB2
16699,hsa04971_Gastric_acid_secretion,PLCB3
16700,hsa04971_Gastric_acid_secretion,PLCB4
16701,hsa04971_Gastric_acid_secretion,PRKACA
16702,hsa04971_Gastric_acid_secretion,PRKACB
16703,hsa04971_Gastric_acid_secretion,PRKCA
16704,hsa04971_Gastric_acid_secretion,PRKCB
16705,hsa04971_Gastric_acid_secretion,PRKCG
16706,hsa04971_Gastric_acid_secretion,SLC26A7
16707,hsa04971_Gastric_acid_secretion,SLC4A2
16708,hsa04971_Gastric_acid_secretion,SLC9A1
16709,hsa04971_Gastric_acid_secretion,SLC9A4
16710,hsa04971_Gastric_acid_secretion,SST
16711,hsa04971_Gastric_acid_secretion,SSTR2
16712,hsa04972_Pancreatic_secretion,ADCY1
16713,hsa04972_Pancreatic_secretion,ADCY2
16714,hsa04972_Pancreatic_secretion,ADCY3
16715,hsa04972_Pancreatic_secretion,ADCY4
16716,hsa04972_Pancreatic_secretion,ADCY5
16717,hsa04972_Pancreatic_secretion,ADCY6
16718,hsa04972_Pancreatic_secretion,ADCY7
16719,hsa04972_Pancreatic_secretion,ADCY8
16720,hsa04972_Pancreatic_secretion,ADCY9
16721,hsa04972_Pancreatic_secretion,AMY2B
16722,hsa04972_Pancreatic_secretion,ATP1A1
16723,hsa04972_Pancreatic_secretion,ATP1A2
16724,hsa04972_Pancreatic_secretion,ATP1A3
16725,hsa04972_Pancreatic_secretion,ATP1A4
16726,hsa04972_Pancreatic_secretion,ATP1B1
16727,hsa04972_Pancreatic_secretion,ATP1B2
16728,hsa04972_Pancreatic_secretion,ATP1B3
16729,hsa04972_Pancreatic_secretion,ATP2A1
16730,hsa04972_Pancreatic_secretion,ATP2A2
16731,hsa04972_Pancreatic_secretion,ATP2A3
16732,hsa04972_Pancreatic_secretion,ATP2B1
16733,hsa04972_Pancreatic_secretion,ATP2B2
16734,hsa04972_Pancreatic_secretion,ATP2B4
16735,hsa04972_Pancreatic_secretion,BST1
16736,hsa04972_Pancreatic_secretion,CA2
16737,hsa04972_Pancreatic_secretion,CCK
16738,hsa04972_Pancreatic_secretion,CD38
16739,hsa04972_Pancreatic_secretion,CEL
16740,hsa04972_Pancreatic_secretion,CELA2A
16741,hsa04972_Pancreatic_secretion,CFTR
16742,hsa04972_Pancreatic_secretion,CHRM3
16743,hsa04972_Pancreatic_secretion,CPA2
16744,hsa04972_Pancreatic_secretion,CPA3
16745,hsa04972_Pancreatic_secretion,CPB1
16746,hsa04972_Pancreatic_secretion,CTRL
16747,hsa04972_Pancreatic_secretion,FXYD2
16748,hsa04972_Pancreatic_secretion,GNAQ
16749,hsa04972_Pancreatic_secretion,GNAS
16750,hsa04972_Pancreatic_secretion,ITPR1
16751,hsa04972_Pancreatic_secretion,ITPR2
16752,hsa04972_Pancreatic_secretion,ITPR3
16753,hsa04972_Pancreatic_secretion,KCNMA1
16754,hsa04972_Pancreatic_secretion,KCNQ1
16755,hsa04972_Pancreatic_secretion,PLA2G10
16756,hsa04972_Pancreatic_secretion,PLA2G12A
16757,hsa04972_Pancreatic_secretion,PLA2G12B
16758,hsa04972_Pancreatic_secretion,PLA2G1B
16759,hsa04972_Pancreatic_secretion,PLA2G2A
16760,hsa04972_Pancreatic_secretion,PLA2G2C
16761,hsa04972_Pancreatic_secretion,PLA2G2D
16762,hsa04972_Pancreatic_secretion,PLA2G5
16763,hsa04972_Pancreatic_secretion,PLCB1
16764,hsa04972_Pancreatic_secretion,PLCB2
16765,hsa04972_Pancreatic_secretion,PLCB3
16766,hsa04972_Pancreatic_secretion,PLCB4
16767,hsa04972_Pancreatic_secretion,PRKCA
16768,hsa04972_Pancreatic_secretion,PRKCB
16769,hsa04972_Pancreatic_secretion,PRKCG
16770,hsa04972_Pancreatic_secretion,PRSS2
16771,hsa04972_Pancreatic_secretion,PRSS3
16772,hsa04972_Pancreatic_secretion,RAB11A
16773,hsa04972_Pancreatic_secretion,RAB27B
16774,hsa04972_Pancreatic_secretion,RAB3D
16775,hsa04972_Pancreatic_secretion,RAB8A
16776,hsa04972_Pancreatic_secretion,RAC1
16777,hsa04972_Pancreatic_secretion,RAP1A
16778,hsa04972_Pancreatic_secretion,RAP1B
16779,hsa04972_Pancreatic_secretion,RHOA
16780,hsa04972_Pancreatic_secretion,RYR2
16781,hsa04972_Pancreatic_secretion,SCT
16782,hsa04972_Pancreatic_secretion,SCTR
16783,hsa04972_Pancreatic_secretion,SLC12A2
16784,hsa04972_Pancreatic_secretion,SLC26A3
16785,hsa04972_Pancreatic_secretion,SLC4A2
16786,hsa04972_Pancreatic_secretion,SLC4A4
16787,hsa04972_Pancreatic_secretion,SLC9A1
16788,hsa04972_Pancreatic_secretion,TPCN2
16789,hsa04972_Pancreatic_secretion,TRPC1
16790,hsa04973_Carbohydrate_digestion_and_absorption,AKT1
16791,hsa04973_Carbohydrate_digestion_and_absorption,AKT2
16792,hsa04973_Carbohydrate_digestion_and_absorption,AKT3
16793,hsa04973_Carbohydrate_digestion_and_absorption,AMY2B
16794,hsa04973_Carbohydrate_digestion_and_absorption,ATP1A1
16795,hsa04973_Carbohydrate_digestion_and_absorption,ATP1A2
16796,hsa04973_Carbohydrate_digestion_and_absorption,ATP1A3
16797,hsa04973_Carbohydrate_digestion_and_absorption,ATP1A4
16798,hsa04973_Carbohydrate_digestion_and_absorption,ATP1B1
16799,hsa04973_Carbohydrate_digestion_and_absorption,ATP1B2
16800,hsa04973_Carbohydrate_digestion_and_absorption,ATP1B3
16801,hsa04973_Carbohydrate_digestion_and_absorption,CACNA1D
16802,hsa04973_Carbohydrate_digestion_and_absorption,FXYD2
16803,hsa04973_Carbohydrate_digestion_and_absorption,G6PC3
16804,hsa04973_Carbohydrate_digestion_and_absorption,HK1
16805,hsa04973_Carbohydrate_digestion_and_absorption,HK2
16806,hsa04973_Carbohydrate_digestion_and_absorption,HK3
16807,hsa04973_Carbohydrate_digestion_and_absorption,HKDC1
16808,hsa04973_Carbohydrate_digestion_and_absorption,MGAM
16809,hsa04973_Carbohydrate_digestion_and_absorption,MGAM2
16810,hsa04973_Carbohydrate_digestion_and_absorption,PIK3CA
16811,hsa04973_Carbohydrate_digestion_and_absorption,PIK3CB
16812,hsa04973_Carbohydrate_digestion_and_absorption,PIK3CD
16813,hsa04973_Carbohydrate_digestion_and_absorption,PIK3R1
16814,hsa04973_Carbohydrate_digestion_and_absorption,PIK3R2
16815,hsa04973_Carbohydrate_digestion_and_absorption,PIK3R3
16816,hsa04973_Carbohydrate_digestion_and_absorption,PLCB1
16817,hsa04973_Carbohydrate_digestion_and_absorption,PLCB2
16818,hsa04973_Carbohydrate_digestion_and_absorption,PLCB3
16819,hsa04973_Carbohydrate_digestion_and_absorption,PLCB4
16820,hsa04973_Carbohydrate_digestion_and_absorption,PRKCB
16821,hsa04973_Carbohydrate_digestion_and_absorption,SLC2A2
16822,hsa04973_Carbohydrate_digestion_and_absorption,SLC2A5
16823,hsa04973_Carbohydrate_digestion_and_absorption,SLC37A4
16824,hsa04973_Carbohydrate_digestion_and_absorption,SLC5A1
16825,hsa04973_Carbohydrate_digestion_and_absorption,TAS1R3
16826,hsa04974_Protein_digestion_and_absorption,ACE2
16827,hsa04974_Protein_digestion_and_absorption,ATP1A1
16828,hsa04974_Protein_digestion_and_absorption,ATP1A2
16829,hsa04974_Protein_digestion_and_absorption,ATP1A3
16830,hsa04974_Protein_digestion_and_absorption,ATP1A4
16831,hsa04974_Protein_digestion_and_absorption,ATP1B1
16832,hsa04974_Protein_digestion_and_absorption,ATP1B2
16833,hsa04974_Protein_digestion_and_absorption,ATP1B3
16834,hsa04974_Protein_digestion_and_absorption,CELA2A
16835,hsa04974_Protein_digestion_and_absorption,COL10A1
16836,hsa04974_Protein_digestion_and_absorption,COL11A1
16837,hsa04974_Protein_digestion_and_absorption,COL11A2
16838,hsa04974_Protein_digestion_and_absorption,COL12A1
16839,hsa04974_Protein_digestion_and_absorption,COL13A1
16840,hsa04974_Protein_digestion_and_absorption,COL14A1
16841,hsa04974_Protein_digestion_and_absorption,COL15A1
16842,hsa04974_Protein_digestion_and_absorption,COL16A1
16843,hsa04974_Protein_digestion_and_absorption,COL17A1
16844,hsa04974_Protein_digestion_and_absorption,COL18A1
16845,hsa04974_Protein_digestion_and_absorption,COL19A1
16846,hsa04974_Protein_digestion_and_absorption,COL1A1
16847,hsa04974_Protein_digestion_and_absorption,COL1A2
16848,hsa04974_Protein_digestion_and_absorption,COL21A1
16849,hsa04974_Protein_digestion_and_absorption,COL22A1
16850,hsa04974_Protein_digestion_and_absorption,COL23A1
16851,hsa04974_Protein_digestion_and_absorption,COL24A1
16852,hsa04974_Protein_digestion_and_absorption,COL25A1
16853,hsa04974_Protein_digestion_and_absorption,COL26A1
16854,hsa04974_Protein_digestion_and_absorption,COL27A1
16855,hsa04974_Protein_digestion_and_absorption,COL28A1
16856,hsa04974_Protein_digestion_and_absorption,COL2A1
16857,hsa04974_Protein_digestion_and_absorption,COL3A1
16858,hsa04974_Protein_digestion_and_absorption,COL4A1
16859,hsa04974_Protein_digestion_and_absorption,COL4A2
16860,hsa04974_Protein_digestion_and_absorption,COL4A3
16861,hsa04974_Protein_digestion_and_absorption,COL4A4
16862,hsa04974_Protein_digestion_and_absorption,COL4A5
16863,hsa04974_Protein_digestion_and_absorption,COL4A6
16864,hsa04974_Protein_digestion_and_absorption,COL5A1
16865,hsa04974_Protein_digestion_and_absorption,COL5A2
16866,hsa04974_Protein_digestion_and_absorption,COL5A3
16867,hsa04974_Protein_digestion_and_absorption,COL6A1
16868,hsa04974_Protein_digestion_and_absorption,COL6A2
16869,hsa04974_Protein_digestion_and_absorption,COL6A3
16870,hsa04974_Protein_digestion_and_absorption,COL7A1
16871,hsa04974_Protein_digestion_and_absorption,COL8A1
16872,hsa04974_Protein_digestion_and_absorption,COL8A2
16873,hsa04974_Protein_digestion_and_absorption,COL9A1
16874,hsa04974_Protein_digestion_and_absorption,COL9A2
16875,hsa04974_Protein_digestion_and_absorption,COL9A3
16876,hsa04974_Protein_digestion_and_absorption,CPA2
16877,hsa04974_Protein_digestion_and_absorption,CPA3
16878,hsa04974_Protein_digestion_and_absorption,CPB1
16879,hsa04974_Protein_digestion_and_absorption,CTRL
16880,hsa04974_Protein_digestion_and_absorption,DPP4
16881,hsa04974_Protein_digestion_and_absorption,ELN
16882,hsa04974_Protein_digestion_and_absorption,FXYD2
16883,hsa04974_Protein_digestion_and_absorption,KCNE3
16884,hsa04974_Protein_digestion_and_absorption,KCNJ13
16885,hsa04974_Protein_digestion_and_absorption,KCNK5
16886,hsa04974_Protein_digestion_and_absorption,KCNN4
16887,hsa04974_Protein_digestion_and_absorption,KCNQ1
16888,hsa04974_Protein_digestion_and_absorption,MME
16889,hsa04974_Protein_digestion_and_absorption,PGA3
16890,hsa04974_Protein_digestion_and_absorption,PGA4
16891,hsa04974_Protein_digestion_and_absorption,PGA5
16892,hsa04974_Protein_digestion_and_absorption,PRCP
